Territoire;Spécialité;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Belgique;TOUTES SPECIALITES;172;103;69;0;0;89;7;4;3;0;0;0;0;0;1;43;8;8;4;3;1;1;0
Région Flandre;TOUTES SPECIALITES;119;71;48;0;0;67;2;1;1;0;0;0;0;0;0;35;2;6;1;2;1;1;0
Région Wallonie;TOUTES SPECIALITES;30;18;12;0;0;14;0;2;2;0;0;0;0;0;1;4;4;0;2;1;0;0;0
Région Région de Bruxelles-capitale;TOUTES SPECIALITES;23;14;9;0;0;8;5;1;0;0;0;0;0;0;0;4;2;2;1;0;0;0;0
Prov Brabant flamand;TOUTES SPECIALITES;33;16;17;0;0;16;0;0;0;0;0;0;0;0;0;13;0;1;1;2;0;0;0
Prov Flandre occidentale;TOUTES SPECIALITES;13;10;3;0;0;9;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Flandre orientale;TOUTES SPECIALITES;28;16;12;0;0;16;0;0;0;0;0;0;0;0;0;9;1;1;0;0;1;0;0
Prov Anvers;TOUTES SPECIALITES;31;20;11;0;0;18;1;0;1;0;0;0;0;0;0;7;1;2;0;0;0;1;0
Prov Limbourg;TOUTES SPECIALITES;14;9;5;0;0;8;0;1;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0
Prov Brabant wallon;TOUTES SPECIALITES;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;TOUTES SPECIALITES;6;4;2;0;0;2;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Prov Liège;TOUTES SPECIALITES;15;7;8;0;0;6;0;1;0;0;0;0;0;0;1;2;3;0;1;1;0;0;0
Prov Namur;TOUTES SPECIALITES;4;3;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Luxembourg;TOUTES SPECIALITES;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;TOUTES SPECIALITES;23;14;9;0;0;8;5;1;0;0;0;0;0;0;0;4;2;2;1;0;0;0;0
Belgique;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;37;18;19;0;0;10;3;2;3;0;0;0;0;0;0;11;2;2;3;1;0;0;0
Belgique;CHIRURGIE ORALE ET MAXILLO-FACIALE;7;3;4;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Belgique;SOINS INTENSIFS;50;27;23;0;0;25;2;0;0;0;0;0;0;0;0;15;5;3;0;0;0;0;0
Belgique;NEUROLOGIE PEDIATRIQUE;8;5;3;0;0;5;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
Belgique;NEPHROLOGIE;11;10;1;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Belgique;MEDECINE D'URGENCE;18;8;10;0;0;7;0;1;0;0;0;0;0;0;0;4;0;2;1;1;1;1;0
Belgique;ENDOCRINO-DIABETOLOGIE;13;11;2;0;0;9;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Belgique;NEONATOLOGIE;7;5;2;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Belgique;ONCOLOGIE;13;9;4;0;0;8;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Belgique;HEMATOLOGIE CLINIQUE;8;7;1;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Flandre;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;23;10;13;0;0;8;1;0;1;0;0;0;0;0;0;10;0;1;1;1;0;0;0
Région Flandre;CHIRURGIE ORALE ET MAXILLO-FACIALE;6;2;4;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Région Flandre;SOINS INTENSIFS;32;18;14;0;0;18;0;0;0;0;0;0;0;0;0;10;2;2;0;0;0;0;0
Région Flandre;NEUROLOGIE PEDIATRIQUE;7;5;2;0;0;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Région Flandre;NEPHROLOGIE;5;4;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Flandre;MEDECINE D'URGENCE;15;7;8;0;0;6;0;1;0;0;0;0;0;0;0;4;0;2;0;0;1;1;0
Région Flandre;ENDOCRINO-DIABETOLOGIE;10;8;2;0;0;7;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
Région Flandre;NEONATOLOGIE;5;4;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Flandre;ONCOLOGIE;11;8;3;0;0;8;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Région Flandre;HEMATOLOGIE CLINIQUE;5;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;11;6;5;0;0;2;0;2;2;0;0;0;0;0;0;1;2;0;2;0;0;0;0
Région Wallonie;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;SOINS INTENSIFS;7;3;4;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0
Région Wallonie;NEPHROLOGIE;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;MEDECINE D'URGENCE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Région Wallonie;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Wallonie;ONCOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Wallonie;HEMATOLOGIE CLINIQUE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;3;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Région Région de Bruxelles-capitale;SOINS INTENSIFS;11;6;5;0;0;4;2;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0
Région Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEPHROLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;MEDECINE D'URGENCE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Région Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;NEONATOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Région Région de Bruxelles-capitale;ONCOLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Région Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;7;2;5;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0
Prov Brabant flamand;CHIRURGIE ORALE ET MAXILLO-FACIALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant flamand;SOINS INTENSIFS;5;3;2;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Brabant flamand;NEUROLOGIE PEDIATRIQUE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant flamand;MEDECINE D'URGENCE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0
Prov Brabant flamand;ENDOCRINO-DIABETOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Brabant flamand;NEONATOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Brabant flamand;ONCOLOGIE;8;5;3;0;0;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Brabant flamand;HEMATOLOGIE CLINIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;4;3;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre occidentale;CHIRURGIE ORALE ET MAXILLO-FACIALE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre occidentale;SOINS INTENSIFS;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;MEDECINE D'URGENCE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre occidentale;ENDOCRINO-DIABETOLOGIE;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Flandre orientale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;4;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Flandre orientale;SOINS INTENSIFS;11;7;4;0;0;7;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
Prov Flandre orientale;NEUROLOGIE PEDIATRIQUE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Prov Flandre orientale;NEPHROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;MEDECINE D'URGENCE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
Prov Flandre orientale;ENDOCRINO-DIABETOLOGIE;5;4;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Flandre orientale;HEMATOLOGIE CLINIQUE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;7;3;4;0;0;1;1;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0
Prov Anvers;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;SOINS INTENSIFS;9;4;5;0;0;4;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0
Prov Anvers;NEUROLOGIE PEDIATRIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;NEPHROLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;MEDECINE D'URGENCE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Prov Anvers;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;NEONATOLOGIE;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;ONCOLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Anvers;HEMATOLOGIE CLINIQUE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Limbourg;SOINS INTENSIFS;5;2;3;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Limbourg;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;MEDECINE D'URGENCE;5;4;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Limbourg;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Limbourg;ONCOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;SOINS INTENSIFS;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Brabant wallon;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Prov Hainaut;CHIRURGIE ORALE ET MAXILLO-FACIALE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Hainaut;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;5;2;3;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
Prov Liège;SOINS INTENSIFS;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
Prov Liège;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE D'URGENCE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Prov Liège;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Liège;HEMATOLOGIE CLINIQUE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;ONCOLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Luxembourg;SOINS INTENSIFS;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Luxembourg;NEPHROLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;READAPTATION FONCTIONNELLE ET PROFESSIONNELLE DES HANDICAPES;3;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;SOINS INTENSIFS;11;6;5;0;0;4;2;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROLOGIE PEDIATRIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEPHROLOGIE;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;ENDOCRINO-DIABETOLOGIE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEONATOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ONCOLOGIE;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;HEMATOLOGIE CLINIQUE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
