gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
België;ALLE SPECIALITEITEN;3387;2020;1367;22;1508;385;68;23;11;3;0;0;0;14;883;349;72;24;14;7;4;0;0
Gewest Vlaanderen;ALLE SPECIALITEITEN;1827;1076;751;10;832;198;25;9;1;1;0;0;0;9;505;190;31;10;4;1;1;0;0
Gewest Wallonië;ALLE SPECIALITEITEN;841;523;318;9;399;79;19;10;6;1;0;0;0;3;227;50;20;7;4;4;3;0;0
Gewest Brussels hoofdstedelijk gewest;ALLE SPECIALITEITEN;719;421;298;3;277;108;24;4;4;1;0;0;0;2;151;109;21;7;6;2;0;0;0
Prov Vlaams Brabant;ALLE SPECIALITEITEN;546;347;199;2;265;72;5;3;0;0;0;0;0;1;130;54;9;4;1;0;0;0;0
Prov West-Vlaanderen;ALLE SPECIALITEITEN;231;121;110;2;97;16;6;0;0;0;0;0;0;2;86;20;1;0;0;0;1;0;0
Prov Oost-Vlaanderen;ALLE SPECIALITEITEN;439;278;161;4;205;59;8;0;1;1;0;0;0;0;100;46;10;1;3;1;0;0;0
Prov Antwerpen;ALLE SPECIALITEITEN;476;251;225;2;197;42;4;6;0;0;0;0;0;2;149;59;10;5;0;0;0;0;0
Prov Limburg;ALLE SPECIALITEITEN;135;79;56;0;68;9;2;0;0;0;0;0;0;4;40;11;1;0;0;0;0;0;0
Prov Waals Brabant;ALLE SPECIALITEITEN;126;90;36;2;64;14;5;4;1;0;0;0;0;0;19;12;2;1;0;1;1;0;0
Prov Henegouwen;ALLE SPECIALITEITEN;196;120;76;2;92;21;3;0;1;1;0;0;0;1;62;8;2;0;0;1;2;0;0
Prov Luik;ALLE SPECIALITEITEN;367;214;153;4;164;33;6;4;3;0;0;0;0;1;108;26;9;5;3;1;0;0;0
Prov Namen;ALLE SPECIALITEITEN;119;72;47;1;57;8;4;2;0;0;0;0;0;1;35;4;5;0;1;1;0;0;0
Prov Luxemburg;ALLE SPECIALITEITEN;33;27;6;0;22;3;1;0;1;0;0;0;0;0;3;0;2;1;0;0;0;0;0
Prov Brussels hoofdstedelijk gewest;ALLE SPECIALITEITEN;719;421;298;3;277;108;24;4;4;1;0;0;0;2;151;109;21;7;6;2;0;0;0
België;ARBEIDSGENEESKUNDE;45;30;15;0;1;10;11;5;2;1;0;0;0;0;1;4;3;0;3;2;2;0;0
België;ANESTHESIE-REANIMATIE;375;189;186;3;153;21;9;2;1;0;0;0;0;1;114;45;15;8;3;0;0;0;0
België;HEELKUNDE;241;97;144;1;68;25;3;0;0;0;0;0;0;0;104;38;1;0;1;0;0;0;0
België;NEUROCHIRURGIE;44;7;37;0;6;1;0;0;0;0;0;0;0;1;18;13;5;0;0;0;0;0;0
België;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;44;17;27;0;11;4;2;0;0;0;0;0;0;0;14;13;0;0;0;0;0;0;0
België;NEUROLOGIE;97;67;30;3;56;6;2;0;0;0;0;0;0;2;21;6;0;0;1;0;0;0;0
België;GYNAECOLOGIE-VERLOSKUNDE;213;176;37;0;136;31;7;1;0;1;0;0;0;1;24;9;2;1;0;0;0;0;0
België;OFTALMOLOGIE;92;67;25;2;57;8;0;0;0;0;0;0;0;1;19;1;3;1;0;0;0;0;0
België;OTORHINOLARYNGOLOGIE;75;47;28;0;41;6;0;0;0;0;0;0;0;0;23;5;0;0;0;0;0;0;0
België;UROLOGIE;64;22;42;0;14;8;0;0;0;0;0;0;0;0;31;11;0;0;0;0;0;0;0
België;ORTHOPEDISCHE HEELKUNDE;147;28;119;1;18;7;2;0;0;0;0;0;0;2;80;29;7;1;0;0;0;0;0
België;STOMATOLOGIE;29;11;18;0;9;2;0;0;0;0;0;0;0;0;13;4;1;0;0;0;0;0;0
België;DERMATO-VENEREOLOGIE;67;55;12;1;51;2;1;0;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0
België;PNEUMOLOGIE;47;30;17;0;10;18;2;0;0;0;0;0;0;0;8;8;1;0;0;0;0;0;0
België;GASTRO-ENTEROLOGIE;64;38;26;0;25;12;1;0;0;0;0;0;0;0;8;17;0;1;0;0;0;0;0
België;PEDIATRIE;282;235;47;1;179;50;3;1;0;1;0;0;0;1;34;11;1;0;0;0;0;0;0
België;CARDIOLOGIE;103;41;62;0;27;12;2;0;0;0;0;0;0;1;33;26;2;0;0;0;0;0;0
België;FYSISCHE GENEESKUNDE EN REVALIDATIE;62;36;26;0;31;4;1;0;0;0;0;0;0;0;19;5;1;0;1;0;0;0;0
België;KLINISCHE BIOLOGIE;44;27;17;0;17;6;2;1;1;0;0;0;0;0;9;8;0;0;0;0;0;0;0
België;RONTGENDIAGNOSE;205;94;111;0;71;19;2;2;0;0;0;0;0;1;74;27;6;2;1;0;0;0;0
België;RADIOTHERAPIE-ONCOLOGIE;39;23;16;0;19;3;1;0;0;0;0;0;0;0;10;4;2;0;0;0;0;0;0
België;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;94;87;7;1;69;12;2;2;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0
België;NUCLEAIRE GENEESKUNDE;31;21;10;1;17;3;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0
België;PATHOLOGISCHE ANATOMIE;40;31;9;0;18;9;1;2;1;0;0;0;0;0;4;5;0;0;0;0;0;0;0
België;INWENDIGE GENEESKUNDE;455;308;147;4;265;34;4;1;0;0;0;0;0;2;116;22;5;1;1;0;0;0;0
België;REUMATOLOGIE;12;9;3;0;2;7;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
België;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;136;91;45;0;58;22;7;2;2;0;0;0;0;0;27;11;5;1;0;1;0;0;0
België;GERECHTELIJKE GENEESKUNDE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
België;URGENTIEGENEESKUNE;106;59;47;3;41;10;2;1;2;0;0;0;0;0;23;11;3;4;2;3;1;0;0
België;ACUTE GENEESKUNDE;52;22;30;0;15;5;1;1;0;0;0;0;0;0;13;5;6;3;1;1;1;0;0
België;GERIATRIE;45;33;12;1;14;15;0;2;1;0;0;0;0;0;8;3;1;0;0;0;0;0;0
België;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
België;MEDISCHE ONCOLOGIE;31;21;10;0;8;13;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0
Gewest Vlaanderen;ARBEIDSGENEESKUNDE;14;10;4;0;1;3;4;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0
Gewest Vlaanderen;ANESTHESIE-REANIMATIE;188;97;91;3;85;6;3;0;0;0;0;0;0;1;61;17;6;5;1;0;0;0;0
Gewest Vlaanderen;HEELKUNDE;146;61;85;1;42;17;1;0;0;0;0;0;0;0;60;25;0;0;0;0;0;0;0
Gewest Vlaanderen;NEUROCHIRURGIE;25;3;22;0;3;0;0;0;0;0;0;0;0;1;11;8;2;0;0;0;0;0;0
Gewest Vlaanderen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;24;10;14;0;8;1;1;0;0;0;0;0;0;0;5;9;0;0;0;0;0;0;0
Gewest Vlaanderen;NEUROLOGIE;54;40;14;2;34;4;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0;0;0
Gewest Vlaanderen;GYNAECOLOGIE-VERLOSKUNDE;105;85;20;0;63;15;5;1;0;1;0;0;0;1;12;4;2;1;0;0;0;0;0
Gewest Vlaanderen;OFTALMOLOGIE;49;37;12;0;32;5;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0
Gewest Vlaanderen;OTORHINOLARYNGOLOGIE;41;25;16;0;19;6;0;0;0;0;0;0;0;0;13;3;0;0;0;0;0;0;0
Gewest Vlaanderen;UROLOGIE;38;13;25;0;9;4;0;0;0;0;0;0;0;0;18;7;0;0;0;0;0;0;0
Gewest Vlaanderen;ORTHOPEDISCHE HEELKUNDE;83;12;71;0;8;4;0;0;0;0;0;0;0;2;47;18;4;0;0;0;0;0;0
Gewest Vlaanderen;STOMATOLOGIE;15;6;9;0;4;2;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0
Gewest Vlaanderen;DERMATO-VENEREOLOGIE;36;30;6;0;28;1;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
Gewest Vlaanderen;PNEUMOLOGIE;27;18;9;0;5;12;1;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0
Gewest Vlaanderen;GASTRO-ENTEROLOGIE;31;14;17;0;9;5;0;0;0;0;0;0;0;0;6;11;0;0;0;0;0;0;0
Gewest Vlaanderen;PEDIATRIE;134;111;23;0;87;23;1;0;0;0;0;0;0;1;17;5;0;0;0;0;0;0;0
Gewest Vlaanderen;CARDIOLOGIE;65;23;42;0;16;6;1;0;0;0;0;0;0;1;25;16;0;0;0;0;0;0;0
Gewest Vlaanderen;FYSISCHE GENEESKUNDE EN REVALIDATIE;35;20;15;0;17;2;1;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0
Gewest Vlaanderen;KLINISCHE BIOLOGIE;28;16;12;0;12;4;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0
Gewest Vlaanderen;RONTGENDIAGNOSE;108;49;59;0;38;10;0;1;0;0;0;0;0;1;39;16;2;1;0;0;0;0;0
Gewest Vlaanderen;RADIOTHERAPIE-ONCOLOGIE;24;12;12;0;10;2;0;0;0;0;0;0;0;0;7;3;2;0;0;0;0;0;0
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;60;56;4;1;46;7;1;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Gewest Vlaanderen;NUCLEAIRE GENEESKUNDE;15;11;4;0;8;3;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Gewest Vlaanderen;PATHOLOGISCHE ANATOMIE;17;14;3;0;11;2;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Gewest Vlaanderen;INWENDIGE GENEESKUNDE;276;188;88;1;167;16;3;1;0;0;0;0;0;1;74;8;3;1;1;0;0;0;0
Gewest Vlaanderen;REUMATOLOGIE;9;6;3;0;1;5;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Gewest Vlaanderen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;74;47;27;0;32;13;1;1;0;0;0;0;0;0;18;6;3;0;0;0;0;0;0
Gewest Vlaanderen;GERECHTELIJKE GENEESKUNDE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
